,WAVELENGTH(nm),AM 1.5G,EQE(%),Energy(eV),PF,EQE*PF(mA/cm²),Integrated Jsc(mA/cm²),Jsc(mA/cm²)
495,695.0,1.2714,32.66789595,1.7841726618705036,0.7125991935483872,0.023279116308892626,4.6946678204761705,
496,696.0,1.2684,32.863401576,1.7816091954022988,0.7119406451612903,0.023396791320212006,4.718005774290723,
497,697.0,1.3403,33.058907202,1.7790530846484935,0.753378306451613,0.02490586352098379,4.742157101711321,
498,698.0,1.3192,33.254412828,1.7765042979942693,0.742581935483871,0.024694126241195907,4.766957096592411,
499,699.0,1.2918,33.449918454,1.7739628040057225,0.7282001612903226,0.024358236013350937,4.791483277719684,
500,700.0,1.2823,33.64542408,1.7714285714285714,0.7238790322580645,0.02435521702294258,4.815840004237831,
501,701.0,1.2659,33.836663236,1.768901569186876,0.7156418548387097,0.024214932439763817,4.8401250789691845,
502,702.0,1.2674,34.027902392,1.7663817663817665,0.7175119354838709,0.024415426105740164,4.864440258241936,
503,703.0,1.2747,34.219141547999996,1.763869132290185,0.7226726612903226,0.024729238089563406,4.889012590339588,
504,704.0,1.3078,34.410380704,1.7613636363636365,0.7424929032258064,0.025549463470018227,4.914151941119379,
505,705.0,1.3214,34.60161986,1.7588652482269505,0.7512798387096773,0.02599549938751437,4.939924422548145,
506,706.0,1.3144,34.741686558,1.7563739376770537,0.74836,0.02599928855254488,4.965921816518175,
507,707.0,1.3090000000000002,34.881753255999996,1.7538896746817538,0.7463411290322581,0.026033687107707686,4.9919383043483005,
508,708.0,1.3048,35.021819954,1.7514124293785311,0.7449987096774193,0.0260912106762849,5.018000753240297,
509,709.0,1.3095,35.161886652,1.7489421720733427,0.748738306451613,0.026327051463462058,5.04420988431017,
510,710.0,1.3175,35.30195335,1.7464788732394365,0.754375,0.02663091105840625,5.070688865571104,
511,711.0,1.3155,35.390518062,1.7440225035161745,0.7542907258064515,0.02669473955565231,5.097351690878133,
512,712.0,1.3071,35.479082774,1.7415730337078652,0.7505283870967742,0.026628058770043164,5.124013090040981,
513,713.0,1.2918,35.567647486,1.7391304347826086,0.742785,0.02641911503788851,5.150536676944946,
514,714.0,1.3029,35.656212198,1.7366946778711485,0.7502182258064516,0.026749940254161917,5.177121204590971,
515,715.0,1.2587,35.74477691,1.7342657342657342,0.7257826612903225,0.025942939312968673,5.203467644374537,
516,716.0,1.2716,35.708097732,1.7318435754189945,0.7342464516129033,0.026218544053567758,5.229548386057805,
517,717.0,1.1071,35.671418554,1.7294281729428174,0.6401537903225806,0.022835193793526325,5.254075254981352,
518,718.0,1.0296,35.634739376,1.7270194986072422,0.5961716129032258,0.02124442004917601,5.276115061902703,
519,719.0,0.9231799999999999,35.598060198,1.7246175243393602,0.5352954999999999,0.019055481432718506,5.296265012643651,
520,720.0,0.9855,35.56138102,1.7222222222222223,0.5722258064516129,0.02034913993270258,5.315967323326361,
521,721.0,1.0861,35.413154752,1.7198335644937586,0.6315145967741936,0.022363924143711397,5.337323855364568,
522,722.0,1.2407,35.264928484,1.7174515235457064,0.7224075806451612,0.025475651667751075,5.361243643270299,
523,723.0,1.1444,35.116702216,1.7150760719225449,0.6672590322580646,0.023431936736742792,5.385697437472547,
524,724.0,1.0555,34.968475948000005,1.712707182320442,0.616275806451613,0.021550225715237535,5.408188518698537,
525,725.0,1.038,34.82024968,1.710344827586207,0.6068951612903226,0.021132241045712905,5.429529752079012,
526,726.0,1.0813,34.599688660000005,1.7079889807162534,0.6330837096774193,0.02190449925055654,5.451048122227147,
527,727.0,1.085,34.37912764,1.7056396148555708,0.6361249999999999,0.021869422569995,5.472935083137423,
528,728.0,1.04,34.15856662,1.7032967032967032,0.6105806451612904,0.02085655964462452,5.494298074244733,
529,729.0,1.0466,33.9380056,1.700960219478738,0.6152995161290322,0.020882038424064383,5.515167373279077,
530,730.0,1.1285,33.71744458,1.6986301369863013,0.664358870967742,0.022400483413086213,5.536808634197652,
531,731.0,1.0703,33.460341484,1.6963064295485637,0.6309591129032258,0.021112107380183646,5.558564929594287,
532,732.0,1.1534,33.203238388,1.6939890710382515,0.680878064516129,0.022607356689289076,5.580424661629023,
533,733.0,1.1962,32.946135292,1.6916780354706684,0.7071085483870968,0.02329649390129102,5.6033765869243135,
534,734.0,1.2357,32.68903219600001,1.6893732970027249,0.7314546774193548,0.023910545500076087,5.626980106624997,
535,735.0,1.2178,32.431929100000005,1.6870748299319729,0.721841129032258,0.02341070031823815,5.650640729534154,
536,736.0,1.2059,32.180705276000005,1.684782608695652,0.7157600000000001,0.023033661608349763,5.673862910497448,
537,737.0,1.2039,31.929481452000005,1.682496607869742,0.7155437903225806,0.022846942181198617,5.696803212392222,
538,738.0,1.2269,31.678257628,1.6802168021680217,0.7302033870967742,0.023131571017289826,5.719792468991466,
539,739.0,1.1905,31.427033804,1.6779431664411366,0.7094995967741935,0.02229746781174695,5.742506988405984,
540,740.0,1.2195,31.17580998,1.6756756756756757,0.7277661290322581,0.02268869854858984,5.765000071586153,
541,741.0,1.2148,30.913846552,1.6734143049932524,0.7259409677419355,0.022441627682584574,5.78756523470174,
542,742.0,1.2153,30.651883124,1.6711590296495957,0.7272198387096774,0.022290657501583166,5.8099313772938235,
543,743.0,1.2405,30.389919696,1.6689098250336474,0.7432995967741935,0.022588815056036923,5.832371113572633,
544,744.0,1.2503,30.127956268000002,1.6666666666666667,0.75018,0.022601390233128238,5.854966216217216,
545,745.0,1.2497,29.86599284,1.6644295302013423,0.7508278225806452,0.02242421837326634,5.877479020520413,
546,746.0,1.247,29.542796448,1.6621983914209115,0.7502112903225807,0.022163339442991436,5.899772799428542,
547,747.0,1.2477,29.219600056,1.6599732262382865,0.7516386290322581,0.02196258012696273,5.9218357592135185,
548,748.0,1.2401,28.896403664,1.6577540106951871,0.7480603225806451,0.021616253046312376,5.943625175800156,
549,749.0,1.2357,28.573207272,1.6555407209612818,0.7464026612903225,0.021327117949420795,5.965096861298022,
550,750.0,1.2341,28.25001088,1.6533333333333333,0.7464314516129033,0.021086696629238712,5.986303768587352,
551,751.0,1.2286,27.784607746000002,1.6511318242343542,0.7440956451612902,0.02067440562631325,6.007184319715129,
552,752.0,1.2329999999999999,27.319204612,1.648936170212766,0.7477548387096773,0.020428067438322733,6.027735556247447,
553,753.0,1.2266,26.853801478,1.6467463479415672,0.7448627419354837,0.020002396200294228,6.047950788066755,
554,754.0,1.242,26.388398344,1.6445623342175066,0.7552161290322581,0.01992894404871693,6.06791645819126,
555,755.0,1.2383,25.92299521,1.6423841059602649,0.7539649193548387,0.019545028992943518,6.087653444712091,
556,756.0,1.2232,25.26233629,1.6402116402116402,0.7457574193548387,0.01883957471850449,6.1068457465678145,
557,757.0,1.2221,24.60167737,1.6380449141347424,0.7460723387096774,0.018354630971616846,6.125442849412876,
558,758.0,1.2295,23.941018449999998,1.6358839050131926,0.7515814516129032,0.017993625399742297,6.143616977598556,
559,759.0,1.1945,23.28035953,1.6337285902503293,0.7311495967741934,0.01702142548311775,6.161124503039986,
560,760.0,0.26604,22.61970061,1.631578947368421,0.1630567741935484,0.0036882954146904385,6.171479363488889,
561,761.0,0.15395999999999999,21.796805684,1.6294349540078843,0.09448674193548387,0.0020595091536819957,6.1743532657730755,
562,762.0,0.68766,20.973910758,1.627296587926509,0.4225781612903226,0.008863116643182956,6.179814578671508,
563,763.0,0.37951999999999997,20.151015832,1.6251638269986894,0.23352722580645158,0.004705810824428845,6.186599042405314,
564,764.0,0.53878,19.328120906,1.6230366492146597,0.33195800000000003,0.006416124359713948,6.1921600099973855,
565,765.0,0.68601,18.50522598,1.6209150326797386,0.4232239112903226,0.007831854118566893,6.199283999236526,
566,766.0,0.8146100000000001,17.625516127999997,1.6187989556135771,0.5032187580645161,0.008869490336178258,6.207634671463898,
567,767.0,0.9741700000000001,16.745806276,1.6166883963494132,0.6025712822580647,0.010090541960174466,6.217114687612074,
568,768.0,1.1138,15.866096423999998,1.6145833333333333,0.6898374193548387,0.010945027012367194,6.227632472098345,
569,769.0,1.1278,14.986386571999999,1.612483745123537,0.6994179032258064,0.010481747073119621,6.238345859141089,
570,770.0,1.1608,14.10667672,1.6103896103896105,0.7208193548387096,0.010168365612228645,6.248670915483763,
571,771.0,1.1686,13.297465122,1.608300907911803,0.7266053225806451,0.009662008934475688,6.258586102757115,
572,772.0,1.1778,12.488253524,1.6062176165803108,0.7332754838709677,0.009157330145514418,6.26799577229711,
573,773.0,1.1771,11.679041926,1.6041397153945667,0.7337889516129033,0.008569951930722682,6.276859413335228,
574,774.0,1.1771,10.869830327999999,1.6020671834625324,0.7347382258064515,0.00798647985001188,6.285137629225596,
575,775.0,1.1771,10.06061873,1.6,0.7356874999999999,0.007401471441926875,6.292831604871565,
576,776.0,1.1798,9.4094115874,1.597938144329897,0.7383264516129031,0.006947217469090375,6.3000059493270735,
577,777.0,1.1727,8.7582044448,1.595881595881596,0.7348289516129033,0.006435782190183854,6.306697449156711,
578,778.0,1.1713,8.1069973022,1.5938303341902313,0.7348962903225806,0.005957802243041949,6.312894241373324,
579,779.0,1.1765,7.4557901596,1.5917843388960204,0.7391076612903227,0.005510631627933358,6.318628458308812,
580,780.0,1.1636,6.804583017000001,1.5897435897435896,0.731941935483871,0.0049805596636236585,6.32387405395459,
581,781.0,1.1607,6.319857442200001,1.587708066581306,0.7310537903225808,0.004620155737418682,6.328674411655111,
582,782.0,1.1662,5.8351318674,1.5856777493606138,0.7354583870967741,0.004291496671694992,6.333130237859668,
583,783.0,1.1614,5.350406292600001,1.5836526181353767,0.7333679032258065,0.003923816244210223,6.33723789431762,
584,784.0,1.1536,4.8656807178,1.5816326530612246,0.7293729032258064,0.0035488956713116116,6.340974250275381,
585,785.0,1.1586,4.380955143,1.5796178343949046,0.7334685483870967,0.003213292809285196,6.344355344515679,
586,786.0,1.1592,4.058491459200001,1.5776081424936388,0.7347832258064516,0.0029821114462989097,6.347453046643471,
587,787.0,1.145,3.7360277754,1.5756035578144854,0.7267056451612903,0.0027149924748625575,6.350301598604052,
588,788.0,1.1305,3.4135640916,1.5736040609137056,0.7184145161290323,0.0024523539951422538,6.352885271839054,
589,789.0,1.1257,3.0911004078,1.5716096324461344,0.7162720161290322,0.00221406872115218,6.355218483197201,
590,790.0,1.091,2.768636724,1.5696202531645569,0.6950725806451613,0.0019244034726196451,6.357287719294087,
591,791.0,1.1058,2.5631620444,1.5676359039190897,0.7053933870967741,0.001808037556177208,6.359153939808485,
592,792.0,1.0953,2.3576873648,1.5656565656565657,0.6995787096774193,0.0016493878844895389,6.360882652528819,
593,793.0,1.0875,2.1522126852,1.5636822194199242,0.6954737903225806,0.001496807513756383,6.362455750227942,
594,794.0,1.0972,1.9467380055999999,1.561712846347607,0.7025619354838709,0.0013677040210943467,6.363888005995367,
595,795.0,1.0932,1.741263326,1.559748427672956,0.7008822580645161,0.0012204205718118095,6.36518206829182,
596,796.0,1.0742,1.6319615274,1.5577889447236182,0.6895670967741936,0.0011253469724963965,6.366354952063975,
597,797.0,1.0913,1.5226597288,1.5558343789209537,0.7014242741935484,0.0010680304951172853,6.367451640797781,
598,798.0,1.1121,1.4133579302,1.5538847117794485,0.7156901612903227,0.0010115263650257948,6.368491419227853,
599,799.0,1.0905,1.3040561316,1.5519399249061328,0.7026689516129032,0.0009163197548357502,6.369455342287784,
600,800.0,1.0725,1.194754333,1.55,0.6919354838709677,0.0008266929175112902,6.370326848623958,
601,801.0,1.0843,1.0950811938,1.5480649188514357,0.7004228225806451,0.0007670198607163786,6.371123705013072,
602,802.0,1.0856,0.9954080545999999,1.546134663341646,0.7021380645161289,0.0006989138848606092,6.37185667188586,
603,803.0,1.0657,0.8957349153999999,1.544209215442092,0.6901266935483872,0.0006181705754608463,6.372515214116021,
604,804.0,1.0782,0.7960617762,1.5422885572139304,0.6990909677419355,0.000556519597506022,6.373102559202504,
605,805.0,1.0545,0.696388637,1.5403726708074534,0.6845745967741935,0.0004767299703724052,6.373619183986444,
606,806.0,1.0974,0.6638599946,1.5384615384615385,0.7133099999999999,0.0004735379727481259,6.374094317958003,
607,807.0,1.0859,0.6313313522,1.5365551425030979,0.7067107258064517,0.0004461686381376306,6.374554171263446,
608,808.0,1.0821,0.5988027097999999,1.5346534653465347,0.7051103225806452,0.00042222197186924244,6.3749883665684495,
609,809.0,1.0548,0.5662740674,1.5327564894932015,0.6881719354838709,0.000389693920976982,6.375394324514873,
610,810.0,1.0559,0.533745425,1.5308641975308641,0.6897411290322581,0.0003681461720553025,6.375773244561389,
611,811.0,1.0533,0.5044426846,1.528976572133169,0.6888921774193547,0.0003475066193773588,6.376131070957105,
612,812.0,1.0268,0.4751399442,1.5270935960591132,0.6723883870967742,0.0003194785807258893,6.376464563557157,
613,813.0,1.0086,0.44583720379999997,1.5252152521525215,0.6612837096774193,0.0002948248800410716,6.37677171528754,
614,814.0,0.90356,0.4165344634,1.5233415233415233,0.5931434193548387,0.0002470646759002089,6.377042660065511,
615,815.0,0.89523,0.38723172299999997,1.521472392638037,0.5883971370967741,0.00022784603720625105,6.377280115422065,
616,816.0,0.83216,0.35951961179999997,1.5196078431372548,0.5476149677419355,0.00019687832061845019,6.377492477600977,
617,817.0,0.85183,0.33180750059999997,1.517747858017136,0.5612460564516129,0.00018622565121281616,6.377684029586892,
618,818.0,0.8225899999999999,0.3040953894,1.5158924205378974,0.5426440483870967,0.00016501555319986663,6.377859650189099,
619,819.0,0.9051899999999999,0.27638327819999997,1.514041514041514,0.5978633951612903,0.0001652394450704594,6.378024777688234,
620,820.0,0.86188,0.248671167,1.5121951219512195,0.5699529032258064,0.00014173085358019935,6.378178262837559,
621,821.0,0.99764,0.2404342386,1.510353227771011,0.6605342258064516,0.00015881504365101466,6.378328535786174,
622,822.0,0.95157,0.2321973102,1.508515815085158,0.6307988225806452,0.00014646978988055285,6.37848117820294,
623,823.0,0.67271,0.2239603818,1.5066828675577157,0.4464841370967742,9.999475781183709e-05,6.378604410476786,
624,824.0,0.93506,0.2157234534,1.5048543689320388,0.6213624516129033,0.0001340424538750259,6.3787214290826295,
625,825.0,0.96935,0.207486525,1.503030303030303,0.6449304435483871,0.0001338143765985635,6.378855357497867,
626,826.0,0.93381,0.2012878646,1.5012106537530265,0.6220379516129033,0.00012520869098031946,6.378984869031656,
627,827.0,0.98465,0.1950892042,1.4993954050785974,0.6566980241935484,0.00012811469493963172,6.379111530724616,
628,828.0,0.8497899999999999,0.1888905438,1.497584541062802,0.5674404193548387,0.00010718412938603553,6.379229180136779,
629,829.0,0.9293,0.1826918834,1.4957780458383594,0.6212820161290323,0.0001135031816491621,6.3793395237922965,
630,830.0,0.91601,0.176493223,1.4939759036144578,0.6131357258064516,0.00010821430038402492,6.379450382533313,
631,831.0,0.9239200000000001,0.1712806718,1.4921780986762936,0.6191754193548388,0.00010605278178914352,6.379557516074399,
632,832.0,0.89426,0.1660681206,1.4903846153846154,0.6000196129032258,9.964412943797822e-05,6.379660364530013,
633,833.0,0.9565,0.1608555694,1.4885954381752702,0.6425520161290322,0.00010335807042355347,6.379761865629943,
634,834.0,0.9341200000000001,0.15564301819999998,1.486810551558753,0.6282710322580646,9.778599970827471e-05,6.379862437665009,
635,835.0,1.0032,0.15043046699999998,1.4850299401197604,0.6755419354838711,0.0001016220888329226,6.37996214170928,
636,836.0,0.97234,0.1443746074,1.4832535885167464,0.6555453548387097,9.464410323773239e-05,6.380060274805315,
637,837.0,1.0092,0.1383187478,1.4814814814814814,0.6812100000000001,9.422411418883802e-05,6.380154708914028,
638,838.0,0.9990100000000001,0.13226288819999998,1.4797136038186158,0.6751374032258065,8.929562288249316e-05,6.3802464687825635,
639,839.0,1.0013,0.1262070286,1.4779499404052443,0.6774925,8.55043153237855e-05,6.380333868751666,
640,840.0,1.0157,0.120151169,1.4761904761904763,0.6880548387096774,8.26705932070742e-05,6.380417956205932,
641,841.0,1.0101,0.121427991,1.474435196195006,0.6850758870967741,8.31873886527041e-05,6.380500885196862,
642,842.0,0.99703,0.122704813,1.4726840855106889,0.6770155322580644,8.307306428382126e-05,6.38058401542333,
643,843.0,1.0053,0.123981635,1.4709371293001186,0.6834418548387098,8.473423859033592e-05,6.380667919074767,
644,844.0,0.98631,0.125258457,1.4691943127962086,0.671327129032258,8.408940032482052e-05,6.380752330894225,
645,845.0,1.0165,0.126535279,1.467455621301775,0.692695564516129,8.76504265181109e-05,6.380838200807647,
646,846.0,1.0187,0.1291564962,1.4657210401891252,0.6950162903225806,8.976586885998649e-05,6.3809269089553355,
647,847.0,0.9917,0.1317777134,1.463990554899646,0.6773950806451613,8.926557479582795e-05,6.3810164246771635,
648,848.0,0.9921700000000001,0.1343989306,1.4622641509433962,0.6785162580645162,9.11918594785846e-05,6.3811066533943,
649,849.0,0.9859600000000001,0.1370201478,1.4605418138987043,0.6750645483870968,9.249744419454026e-05,6.381198498046137,
650,850.0,0.8937200000000001,0.139641365,1.4588235294117646,0.6126306451612904,8.554857953115324e-05,6.381287521058,
651,851.0,0.97493,0.13454474719999998,1.4571092831962398,0.6690850241935483,9.002187543542684e-05,6.381375306285483,
652,852.0,0.9692700000000001,0.1294481294,1.4553990610328638,0.6659822903225807,8.62101616957858e-05,6.381463422304049,
653,853.0,0.96486,0.12435151159999999,1.4536928487690504,0.6637303064516129,8.253586690198929e-05,6.3815477953183475,
654,854.0,0.8511200000000001,0.1192548938,1.4519906323185012,0.5861745806451614,6.990418736309825e-05,6.38162401534548,
655,855.0,0.9129999999999999,0.114158276,1.4502923976608186,0.6295282258064516,7.186585695140322e-05,6.381694900367637,
656,856.0,0.9731700000000001,0.1042322394,1.4485981308411215,0.6718012258064516,7.002334619747153e-05,6.381765844969212,
657,857.0,0.99166,0.0943062028,1.4469078179696615,0.6853650161290323,6.46341722030898e-05,6.3818331737284115,
658,858.0,0.9919600000000001,0.0843801662,1.4452214452214451,0.6863723225806453,5.791621065443486e-05,6.38189444891984,
659,859.0,0.9917100000000001,0.0744541296,1.4435389988358556,0.6869991048387097,5.114992038674529e-05,6.38194898198536,
660,860.0,0.98816,0.064528093,1.441860465116279,0.6853367741935484,4.422347510148129e-05,6.3819966686831044,
661,861.0,0.98679,0.0660481924,1.4401858304297328,0.6851824112903225,4.525505972999915e-05,6.3820414079505206,
662,862.0,0.99449,0.0675682918,1.4385150812064966,0.6913309516129031,4.671205146895232e-05,6.38208739150612,
663,863.0,1.0005,0.0690883912,1.436848203939745,0.6963157258064516,4.810733326322807e-05,6.382134801198486,
664,864.0,0.97916,0.0706084906,1.4351851851851851,0.6822534193548387,4.817288414733399e-05,6.3821829413071915,
665,865.0,0.96324,0.07212859,1.4335260115606936,0.6719375806451613,4.846591025994678e-05,6.382231260704395,
666,866.0,0.8490000000000001,0.0694754696,1.4318706697459584,0.5929306451612903,4.119413501281162e-05,6.382276090727031,
667,867.0,0.91546,0.0668223492,1.4302191464821223,0.6400837258064516,4.2771898243075766e-05,6.382318073743659,
668,868.0,0.9592,0.0641692288,1.4285714285714286,0.67144,4.308578698547201e-05,6.382361002586273,
669,869.0,0.9495600000000001,0.0615161084,1.42692750287687,0.6654577741935485,4.093637257291305e-05,6.382403013666052,
670,870.0,0.96755,0.058862988,1.4252873563218391,0.678845564516129,3.995887831796612e-05,6.382443461291498,
671,871.0,0.9538700000000001,0.055626408599999996,1.423650975889782,0.67001675,3.727062550434405e-05,6.382482076043409,
672,872.0,0.96686,0.052389829199999995,1.4220183486238531,0.6799209032258066,3.5620939989509726e-05,6.382518521826157,
673,873.0,0.95721,0.04915324979999999,1.420389461626575,0.6739067177419354,3.312470523906744e-05,6.382552894648771,
674,874.0,0.94042,0.0459166704,1.4187643020594967,0.6628444193548387,3.0435608729995507e-05,6.382584674805755,
675,875.0,0.9268700000000001,0.042680090999999996,1.417142857142857,0.6540413306451613,2.7914543509696573e-05,6.382613849881874,
676,876.0,0.9527700000000001,0.041201826399999995,1.4155251141552512,0.6730859032258065,2.7732368536996877e-05,6.382641673337898,
677,877.0,0.95615,0.039723561799999994,1.4139110604332954,0.6762447983870967,2.6862852040658373e-05,6.3826689709481865,
678,878.0,0.95237,0.0382452972,1.4123006833712983,0.6743394032258065,2.579031089004161e-05,6.382695297529652,
679,879.0,0.9365600000000001,0.0367670326,1.410693970420933,0.6639001935483871,2.440964005933986e-05,6.3827203975051265,
680,880.0,0.9395700000000001,0.035288768,1.4090909090909092,0.6667916129032259,2.3530254532087742e-05,6.382744367452422,
681,881.0,0.90861,0.0332297976,1.4074914869466515,0.64555275,2.14515872226234e-05,6.3827668583733,
682,882.0,0.93245,0.0311708272,1.4058956916099774,0.6632426612903225,2.0673822386748774e-05,6.382787921078104,
683,883.0,0.92927,0.0291118568,1.404303510758777,0.6617301693548387,1.9264193930497814e-05,6.382807890086263,
684,884.0,0.93305,0.0270528864,1.4027149321266967,0.6651743548387098,1.7994886257644906e-05,6.382826519626357,
685,885.0,0.9442299999999999,0.024993916,1.4011299435028248,0.6739060887096774,1.6843552173098224e-05,6.382843938845572,
686,886.0,0.9075200000000001,0.0280516964,1.399548532731377,0.6484376774193549,1.818977686128888e-05,6.382861455510089,
687,887.0,0.9106200000000001,0.0311094768,1.3979706877113867,0.6513870483870968,2.0264310269618867e-05,6.382880682553655,
688,888.0,0.9222799999999999,0.034167257199999995,1.3963963963963963,0.6604714838709677,2.2566499062685e-05,6.382902097958321,
689,889.0,0.93455,0.0372250376,1.3948256467941507,0.6700120564516129,2.4941223993864612e-05,6.3829258518198495,
690,890.0,0.9239299999999999,0.040282818,1.3932584269662922,0.6631433064516128,2.6713281121708543e-05,6.3829516790724075,
691,891.0,0.92584,0.0413900988,1.3916947250280585,0.6652608387096773,2.7535211841964407e-05,6.382978803318889,
692,892.0,0.90881,0.042497379599999996,1.390134529147982,0.6537568709677419,2.7782953911624345e-05,6.383006462401766,
693,893.0,0.8732700000000001,0.0436046604,1.3885778275475924,0.62889525,2.7422763803423103e-05,6.383034065260623,
694,894.0,0.8513,0.0447119412,1.3870246085011186,0.6137598387096773,2.7442393819308577e-05,6.383061497839434,
695,895.0,0.81357,0.045819222,1.3854748603351956,0.5872138306451613,2.6905680867801047e-05,6.383088671876778,
696,896.0,0.76253,0.0480902544,1.3839285714285714,0.5509894193548388,2.6497221348482482e-05,6.383115373327886,
697,897.0,0.66566,0.0503612868,1.3823857302118172,0.4815298548387097,2.425046312229463e-05,6.383140747170121,
698,898.0,0.7178,0.0526323192,1.3808463251670378,0.5198261290322581,2.7359654751726195e-05,6.383166552229058,
699,899.0,0.54871,0.0549033516,1.3793103448275863,0.39781475,2.18413630909161e-05,6.38319115273798,
700,900.0,0.7426,0.057174384,1.3777777777777778,0.5389838709677419,3.081607080851613e-05,6.383217481454929,
701,901.0,0.59933,0.0650695412,1.3762486126526081,0.4354809112903226,2.833654309901919e-05,6.383247057761883,
702,902.0,0.66791,0.0729646984,1.3747228381374723,0.48585066129032256,3.544994696848894e-05,6.383278951006917,
703,903.0,0.68889,0.0808598556,1.3732004429678848,0.5016674758064517,4.0564759652926175e-05,6.383316958360227,
704,904.0,0.84457,0.0887550128,1.3716814159292035,0.6157187741935485,5.464812768474871e-05,6.383364564803896,
705,905.0,0.81709,0.09665017,1.3701657458563536,0.5963439112903225,5.7636740404674584e-05,6.383420707237941,
706,906.0,0.77558,0.0936906686,1.3686534216335542,0.5666737741935484,5.309204478227897e-05,6.383476071630534,
707,907.0,0.63854,0.09073116719999999,1.3671444321940462,0.46706111290322583,4.237699992744066e-05,6.38352380615289,
708,908.0,0.65217,0.0877716658,1.3656387665198237,0.4775567419354839,4.191595075369814e-05,6.3835659526282305,
709,909.0,0.70431,0.08481216439999999,1.364136413641364,0.5163046693548388,4.378891649781022e-05,6.383608805061856,
710,910.0,0.62467,0.08185266299999999,1.3626373626373627,0.4584271774193548,3.752348526334765e-05,6.383649461262737,
711,911.0,0.66808,0.08774021139999999,1.3611416026344676,0.49082329032258065,4.30649392529468e-05,6.383689755474995,
712,912.0,0.68893,0.09362775979999999,1.3596491228070176,0.5066969032258065,4.744089594662966e-05,6.383735008392595,
713,913.0,0.62834,0.09951530819999999,1.3581599123767798,0.4626406612903226,4.6039827994158253e-05,6.383781748754565,
714,914.0,0.62649,0.1054028566,1.3566739606126914,0.46178375806451616,4.867332723148329e-05,6.383829105332178,
715,915.0,0.6783600000000001,0.111290405,1.355191256830601,0.5005640322580646,5.570797387843307e-05,6.383881295982733,
716,916.0,0.5764600000000001,0.1044120044,1.3537117903930131,0.42583658064516133,4.446245093200354e-05,6.383931381195138,
717,917.0,0.73017,0.0975336038,1.352235550708833,0.5399724919354839,5.266546309133418e-05,6.3839799451521495,
718,918.0,0.5927100000000001,0.0906552032,1.3507625272331154,0.43879659677419364,3.9779194644032994e-05,6.384026167481017,
719,919.0,0.7387699999999999,0.0837768026,1.3492927094668117,0.5475238951612903,4.5869801283710516e-05,6.384068991978981,
720,920.0,0.7441399999999999,0.076898402,1.3478260869565217,0.5521038709677418,4.2455905415433545e-05,6.38411315483233,
721,921.0,0.78049,0.078707481,1.3463626492942453,0.5797026532258065,4.562693556441976e-05,6.38415719625282,
722,922.0,0.70026,0.08051656,1.3449023861171367,0.520677193548387,4.192313649497032e-05,6.38420097128885,
723,923.0,0.7450399999999999,0.08232563899999999,1.3434452871072589,0.554574129032258,4.565566954544909e-05,6.38424476069187,
724,924.0,0.7215,0.084134718,1.341991341991342,0.537633870967742,4.523367412111935e-05,6.384290205363704,
725,925.0,0.7111,0.08594379699999999,1.3405405405405406,0.5304576612903226,4.558954555903024e-05,6.384335616973544,
726,926.0,0.70331,0.08950182559999999,1.3390928725701945,0.5252137580645161,4.700759017701091e-05,6.384381915541413,
727,927.0,0.78742,0.09305985419999999,1.33764832793959,0.5886599516129032,5.4780609270475814e-05,6.384432809641137,
728,928.0,0.58968,0.0966178828,1.3362068965517242,0.4413089032258064,4.263833189046751e-05,6.384481519111717,
729,929.0,0.5512699999999999,0.1001759114,1.334768568353068,0.41300792741935477,4.137344554465891e-05,6.384523525000435,
730,930.0,0.4321,0.10373394,1.3333333333333333,0.324075,3.36175766055e-05,6.3845610205115095,
731,931.0,0.40921,0.10420442619999999,1.3319011815252417,0.3072375080645161,3.201550823498077e-05,6.38459383705393,
732,932.0,0.30086,0.1046749124,1.3304721030042919,0.22613025806451614,2.3670164953892622e-05,6.384621679890524,
733,933.0,0.24841,0.1051453986,1.3290460878885315,0.18690849193548387,1.9652567886281336e-05,6.384643341256944,
734,934.0,0.1438,0.1056158848,1.3276231263383298,0.10831387096774193,1.1439665318371097e-05,6.384658887373546,
735,935.0,0.25084,0.106086371,1.3262032085561497,0.18914145161290324,2.0065330207285003e-05,6.384674639871309,
736,936.0,0.16142,0.09084583239999999,1.3247863247863247,0.12184606451612905,1.1069207155631845e-05,6.3846902071399905,
737,937.0,0.16338,0.0756052938,1.3233724653148347,0.12345730645161289,9.334025926030827e-06,6.384700408756531,
738,938.0,0.20058,0.060364755199999995,1.3219616204690832,0.15172906451612903,9.159087836241134e-06,6.384709655313412,
739,939.0,0.39887,0.045124216599999996,1.3205537806176784,0.3020475241935484,1.3629657905203418e-05,6.384721049686283,
740,940.0,0.47181000000000006,0.029883677999999997,1.3191489361702127,0.3576624193548388,1.068826857270097e-05,6.384733208649522,
741,941.0,0.37195,0.032066015999999996,1.3177470775770457,0.2822620564516129,9.05101961837032e-06,6.384743078293618,
742,942.0,0.40531999999999996,0.034248353999999995,1.316348195329087,0.3079124516129032,1.0545494643846578e-05,6.384752876550749,
743,943.0,0.27834000000000003,0.036430692,1.3149522799575821,0.21167308064516133,7.711396805675033e-06,6.384762004996474,
744,944.0,0.28579,0.03861303,1.3135593220338984,0.21756916129032255,8.401004551978064e-06,6.384770061197153,
